bicubic,edsr
36.75534983598149,38.96068713006818
43.78913327462204,44.81205381268117
35.16157261889227,37.59610489072672
39.7353118183121,40.74667121227251
36.740740142131834,38.80627429330658
46.68834617658697,46.57362155486971
36.86055604656447,38.559757782363
38.1935689270762,40.501549743479075
37.849313877080206,39.90940141933008
45.293453641272066,46.37158359994132
45.605775627404775,45.71183473175526
36.60242479259803,38.91102403674661
46.55394505457741,47.46964832507419
37.12914440345565,41.38518788943654
46.12725875384375,46.95092180375448
40.690331018220164,41.658635068914165
48.188997195689595,45.86516881280331
30.37514925273197,36.2901751841372
18.382446025336513,21.339640637109913
29.543761209339667,35.06075792668024
37.41816715330209,42.35859972406692
37.95810344952543,39.152960109771094
45.70115893732605,46.6025994328848
36.60737978695194,38.35856669629885
38.21628398519698,40.433294781849156
37.261800349488,38.94937404961402
47.19847346898223,45.96352480284584
43.631907308347415,43.617653357257915
20.771158737642303,21.956030875256683
44.63056589545158,45.594064744967994
36.64390616747477,38.23717068667151
36.213858411123,37.033217354884805
40.65796998977521,41.54666153766769
44.883569364360554,45.95015679238184
45.43008413634456,46.18708407541889
19.852459221002995,22.255444679023174
19.886662223983908,22.403536866833427
45.29011708132132,46.76533735387874
21.415039367283963,23.255837674825678
45.5019145717518,46.51096124432396
19.584512364115227,21.56260393002459
45.6856866416156,46.42338930090751
36.976381798808774,38.61904393145353
38.65246688535124,40.707165123638156
45.40255425299846,46.42099430908951
44.550446211749595,45.4759338700523
39.10059935043374,40.94913901791254
31.740101616314178,38.868576902883916
38.19839976512296,39.531001779084505
45.91995328230584,46.922595461416996
47.94038953464023,45.707635168693564
33.03906880518877,35.33146960984523
44.64815659841235,43.718291950600516
46.56899396592044,46.07416400559394
46.539943664423674,46.575082800141914
20.350896414367398,23.196047805645286
38.459121942921776,40.86675876353031
38.84809193331237,40.721202765901324
37.97811979945507,40.65341176948365
36.34789830357926,38.34148826552824
36.823584226821765,38.3455956769626
36.8584735393293,41.906601333979914
40.50042388636716,43.67549281311809
37.50595666781177,39.38700093839672
36.56434863479567,38.42836368437509
45.187628470642935,46.25248794258282
48.131453395091704,45.797138207378296
37.11171960146179,39.57343365408547
35.90074341189438,38.86676942467859
35.68669988040831,37.92383420716914
30.72616503850164,38.084243965960674
45.07656982114995,43.16275661396611
37.884535942095326,39.61487423102447
37.806860458384996,40.15568414305383
38.53026039749703,40.2984567077342
46.657127601347675,47.39199886711769
42.7382037118245,43.65436396433937
23.355622092345627,25.25797950170155
42.307737455802595,43.288625224302194
29.669884909802818,36.93702286866603
31.710442130497004,37.24104933002903
44.28509340837997,45.064412215826614
47.47892968064757,45.78338317640015
38.41008854520956,39.99916372946637
44.69328086711535,45.79873903906301
34.548555933533464,39.64687893138114
43.45563222546847,43.88342021454606
36.897646696861855,38.231346119747165
46.48139748254643,47.38425031598371
43.63104822296687,44.807036271191265
21.738322284971478,23.626584729322463
37.4952981349003,39.19326008541515
33.14900785173454,39.43799161178213
36.288916943295135,38.73480765635599
46.586278947491465,47.12235255792307
22.116806693720505,23.999371609526854
35.52710486808617,37.53988597863379
36.1358218022802,37.86439177880465
38.18951878205865,40.032554430033464
40.910195457146244,42.30453355515013
45.88179080742583,46.23845152445571
31.343093752601764,32.82463686775468
38.224428468191064,40.170604410115686
31.901250767839485,34.37230991871478
44.84400803531882,45.15295982648962
29.732247304497736,32.16464811231809
36.03881697288499,37.56720179262346
35.260177386835785,42.25766776174274
38.08711486624476,40.12111561752529
19.777619013153355,22.137443948620263
37.499863488894306,39.33459491877879
37.75387367681902,39.7835538301726
45.42652459858332,46.33954194776582
36.774467218125764,38.66180035506059
35.95157211167444,37.5426978112934
37.646645155605775,39.658541847453414
37.76130137021816,39.69298966852339
37.26418870792745,39.172737057618725
19.224440625555342,21.334299547940162
43.13854838911798,43.643056646453154
43.38652992268039,44.618444823815565
38.49381374247978,40.28003694809472
36.47852904440904,39.60672424619964
20.25569296374588,23.158246443310098
36.12194364067278,38.981971924475964
45.30100948161881,46.33417859530222
37.374924154377666,39.278289640773366
41.770750202583145,43.265224306076256
39.16329447186625,40.931376660857985
41.057109113578065,45.167401961404394
41.05660905831477,41.81469916271209
39.58050630796351,41.08687836534237
45.05636920306408,45.864382253326156
45.48952516788741,46.1890051574597
38.661864477176664,40.56403885806542
23.46469384619234,25.569888922874313
47.78458332232624,46.11579305262427
36.569268446818995,38.736463415513896
44.587941943362424,43.920643082609814
46.484206584056686,47.13915393771074
38.9021405260771,40.5015014864733
39.77081298922033,40.638499818329414
45.744198884817024,46.64566038556549
35.55356059770371,41.61050546482179
44.255237828280116,45.41997694887654
37.00795503292103,38.847833984070675
36.74181809543809,38.259472999536406
38.445409812293214,40.33974416124131
30.48387547981795,36.39338074643696
37.46401459715812,39.27630176640206
38.326507842152125,40.94596053464561
39.00361118137446,40.84613148283936
29.59076152223958,31.927132157464456
38.58355926603958,40.92233872870196
36.458810737248015,37.81008913045277
47.021507872445376,46.1537261010259
34.96768389002152,36.76631124098906
36.493440313710096,38.393680496701926
37.8437071029778,39.88043237038291
19.88190503515092,21.860704033675773
36.97203804694906,39.32121918517937
37.557437246756294,39.37137026916376
45.05612383740807,45.53795781163387
38.76038513039316,40.60313374510757
37.32478781605863,39.15485298582396
38.209114878388036,40.17103106004483
36.3729835247917,38.23287488501555
37.53531882428914,39.74671443535684
45.30176862303727,46.263954282597616
45.28347824872644,47.18032990435975
45.03504362447448,45.972840742096594
18.049331011353765,20.649534467969627
39.09610792649451,40.82349235037725
31.39241139055819,32.830165237011244
46.268644800688946,44.488588521237425
46.757601054370674,47.71332232716328
38.9708465678137,42.03999835198661
37.596417267817664,39.69774541903715
26.885601265180593,28.977343406022552
35.003525629690074,36.988147403282944
43.01458614564352,44.04493186755741
38.176750066217785,39.73286681440294
45.58892865654877,46.51742551647709
18.831617028367813,21.155881810523255
38.15631622951416,40.49288352528818
36.57483089110148,38.35051550112943
45.016245659844294,46.7713063067619
38.581388258669406,40.62338595595847
18.83073746642982,21.806888474359532
45.432397315349704,46.591594006289256
41.023387001072855,44.21778284365122
46.92152938289132,46.59905847716752
46.6469727986556,46.34248607724618
32.37109390908171,34.7915910552385
20.288896131557017,21.45475431275683
39.5367301763999,41.94224365865228
46.21408017214195,46.104438062354525
44.50768983642047,45.475383551242814
37.392408714747816,38.68767100706566
37.088738112076776,38.52089742779527
37.98279137809713,39.725992963928825
