bicubic,edsr
6.982391382880023,46.5001533106573
21.792146018912973,38.51872988669852
32.75740581181023,41.94896096618599
6.2478708753134775,49.310446339028076
8.37114450248616,42.00699916550511
11.65036407237775,46.72658647535182
26.448581704254362,46.772417547993925
8.208907080762033,37.0055682660082
18.131757443607736,32.59088283245844
6.3522218758869275,46.28908897442535
10.566942631598204,39.13754043255234
9.841655977698602,46.36589951089217
22.05608582788098,41.21752555644421
24.9635435274476,32.409947018378745
6.95370666742649,45.88610701624092
16.205791296179672,33.0527088959603
11.723056358174158,41.62340736942568
19.533748201292813,22.135126595052075
11.091002781042134,41.88667780988069
9.304411100413247,48.22090484367193
16.360407902550083,38.6105214659961
8.635014970163601,46.27295052845913
33.41919101097721,37.91186273397714
15.716607504949824,40.42130039303545
23.84686357986814,41.57985500970486
10.763471867782652,46.175546680745825
26.592288994842797,29.289538689383882
28.37212173722191,33.4947467980892
17.18916551858328,39.27571382981561
28.39159460045802,35.789131474612276
31.87539988688707,41.44052960376066
10.67831762398537,45.8830167843367
6.954094472274296,48.14229871739193
7.406595936852821,46.376940826628115
18.3629081387263,38.01245664187057
12.340333408838342,39.10130128816961
29.24899692471638,37.933875484078754
19.8814797815134,24.580640895624718
12.148928747421703,41.59526976410143
22.835789738696306,24.189956074430803
15.673667063142583,31.983345181755144
34.48453807870462,47.589342566988186
18.007199618221872,45.02957885953376
37.76121730385792,47.04888330686287
4.84637164641064,42.37679065342469
19.38614362859113,21.65015514372961
28.11961078688149,33.08828206983157
28.577751817836692,37.472647363191584
8.781632232764506,46.1275672055355
25.439306177944978,33.827029320242744
10.935396161004846,41.51273977340739
7.9937695155334065,45.668442266163574
19.369806204093983,31.322840377325043
10.893347994972846,48.33267429241389
11.367278295259586,31.583420205566917
15.87880529931645,29.9588821973928
13.120924148115387,39.817206781129386
40.353917837881355,47.18467382128314
14.645667708492523,24.755728712810146
10.994059365118641,47.147614155949654
33.17209500576273,39.28376315205343
23.477315979677424,35.67618046534375
27.311267938047557,30.32239901069374
14.22670112267378,33.60177917922446
5.983441584503031,43.577948963886286
9.841776724839908,40.28771690322834
23.62644050329134,29.0463350917104
39.189182064394686,42.75562421747505
18.609685075937836,32.178117471115456
14.718871372341749,39.05414729782552
13.674550663308125,40.609660458138386
15.433539576420767,43.47487482459502
9.601517928240037,44.890233285306486
8.95929417250896,46.31462828510504
9.267770306090615,47.29793848486044
25.9906670738996,29.09851274606104
14.74251418021826,30.258457808631075
11.025933539754032,35.299944532456735
21.270866034321408,45.04500105128599
39.70414798232823,44.88570239398092
26.671122026872208,29.57666368828981
23.19516208812686,47.58727224045241
35.272652837408586,40.54319318042043
11.815640622348557,41.02968395410905
20.561287872593507,28.945097152430353
36.346290102480936,43.017664820887866
17.1632835970165,41.22245644036162
12.390305455427592,30.326752276763017
17.642385724664788,39.04711817619698
21.92687255477926,31.9307319815703
10.046583377845726,32.72647142136975
12.90255195308984,40.91367761482378
9.262087870992676,40.77607174011328
11.994469835725027,46.162523312113784
29.7647629964301,31.299492857879635
29.464464473210864,33.29840718693308
30.48708046283476,37.28574836006797
11.271876720556786,40.80300776258214
10.511919273722913,50.16503844971349
25.695257663428865,32.34135472406664
14.9902948164975,32.73135812515434
12.788975338963581,37.785635157413346
24.013978845632792,41.16227264030522
23.223273488380208,25.31409865130137
30.207295296998918,32.771733653007715
10.991085450440131,33.02140917737863
24.750623698313362,47.67674782448
9.669730993071818,33.49716523632137
13.39000461434766,32.3924148989443
7.798062104718193,47.59006565463128
17.63293657225642,45.17915191823235
26.709134750202676,41.59092834342766
18.235674844682908,28.558843717027315
26.00233462881985,28.095544728389296
22.876694731760473,46.798480383711556
34.72041723146787,42.8664459007595
36.80825117331952,44.07772401653617
20.469357553521334,30.988945213667133
12.23047661529693,38.497684297034304
20.20395096144252,32.675531334660256
22.782316438020555,49.01854883469444
19.730526843329454,41.68716081404095
14.135600916173967,32.93276862947521
13.628285830341426,22.843191243088043
10.47123532224048,39.30160602537279
21.819251706184794,24.14284799823679
23.64103345953627,33.24738460524754
8.946534930701336,47.16056216092063
11.43449775252203,50.68790077356952
21.43812382369664,46.60210895767098
17.923775019916285,39.27094750081206
18.62137012049647,32.43347590900918
9.859957551538141,40.20004998541674
8.493546801393542,48.65145581087831
18.369395230480944,30.464319685233306
22.423992775774366,32.39014546755773
7.924876568903009,46.289762190496624
9.474375209107183,32.226231685308676
10.1847738248882,41.54423721424684
7.173395277446922,46.397071255223146
7.572841257130367,32.8431500560672
11.07213601306644,32.7220036026624
16.77222812846613,42.15626107820036
17.950766673580997,30.046625736054008
17.026935090825965,29.285456719796347
16.302877008299138,33.73066664176235
11.871093718274658,21.589331189914567
10.73889115188791,40.7986760541481
20.23297492057918,28.961592929333126
11.379794323203223,47.396759658918484
13.144127205892339,22.71213935962143
21.642807906293022,23.517708880924705
8.836070020668611,37.7618754233839
20.74526237030306,47.78426160728894
17.415544601901324,37.73178854840802
18.273089637813463,39.95000087568911
12.91495046288631,34.4402482958322
9.530362635369743,46.82278052238081
9.95449184123493,45.686852585570826
12.562263593094867,31.77219180448027
22.278147270880623,33.58557456324401
10.264314107893025,33.26012052807153
16.184440520358343,41.74214472308181
22.884629657027485,24.22626718387839
10.40421140511823,34.568821387032486
8.054269984523334,36.231699364643184
21.161311908962244,30.33755460997632
6.474196269987371,42.05038556105724
15.737254568996804,35.77358046051163
13.476696595636927,45.64537396711196
18.325504392226367,29.010609031715056
30.127901139939727,33.55140010155447
14.949927112983925,38.71978948848705
30.52669393977078,46.81648682859246
19.77906310234863,23.53631824975425
19.943515642717422,30.395880549701218
25.149819306047757,32.256041715851715
12.233813217392358,41.755131321027676
10.940478382571133,40.728667624870695
15.023760050653072,42.83295511495158
9.841122717978285,41.80727787575209
23.36019635211519,37.68673997430903
22.678253179972696,25.947672912899613
22.410887115446375,40.70759465674961
24.23504554431794,25.84762657133937
20.423163262028847,32.063119592911065
24.50538594039578,31.53932571102868
25.994043594033812,31.83456392333361
22.41296100150648,29.253977587651782
15.05477236496533,44.93117289941008
33.89345378943356,38.369987262613094
8.697433470033406,50.16640449398235
10.020667874705127,45.82014135665698
11.21096423289152,46.11705597389979
30.20374065415758,41.566541222969484
14.39673852856306,45.8020112181871
35.11376817162344,46.4940769234864
30.743537452893065,34.102931873280205
29.56289391225399,32.091173909502025
26.539269160205286,29.604847578526062
12.42726974801148,39.96062673511703
31.833975852087555,36.587648508416756
40.67935072803894,43.684730723277625
32.10324987470737,36.0693636684847
23.154732388351945,45.26484950189303
15.847952267757071,32.73004803318285
18.521095146883436,31.11022564771938
31.562783276046048,35.97137168364068
12.529651455412203,37.63394320696949
10.984823775656263,46.80072434745823
22.403384437504993,23.500585202379227
7.786266766414554,33.52665729787387
16.663365067371775,34.23344170608389
12.246198404566748,47.31331780531413
22.11007016727324,25.062012499280016
9.918818670015867,40.99688720042836
9.69802435352934,41.11602571685221
19.34871856372496,38.128607377275245
21.04065840076327,32.01541865080674
16.020038049311452,39.162592948243145
23.49644246998629,30.04366104109371
8.678100301569573,41.01429090868001
26.76556852926992,40.0351304987104
11.324715160947289,37.690192248510634
23.317552811621862,25.611622711858605
30.586794747164014,33.348043475790796
8.172204430976029,34.984399161911945
8.121616807187898,39.526532442988916
16.407923528145222,32.46197581321361
28.58682738196281,44.25037967047638
8.313131017100693,41.87505912045937
17.377265665434464,39.6154898133716
10.418815754380491,41.62054436561939
13.172734693897501,22.01608685205402
16.927371841943607,42.166927837177326
23.328939167921973,47.38922825667522
16.017811852225968,41.66923310197616
16.11440471496333,39.00212221212323
10.666137883851388,39.03169780986956
20.041941642258436,31.44730686934573
12.109944462411848,42.66704107799272
32.747091428105875,40.38828701615629
27.06976612017412,33.30977942383239
6.994455154772401,48.193408516885526
39.66708884151684,46.12831965843934
20.273034790811295,33.927056752047825
25.539608529785166,29.14184831770762
26.742835599159047,32.75182567576708
23.83110608507458,40.19237223278269
27.28940935581647,30.395589184276886
26.64760322162554,29.167245816509592
14.88962608262431,27.906975741919968
12.102635586914342,46.88687384385774
24.43454316573073,28.920058476941506
7.801197273927578,46.437095756542206
14.910151888511539,31.261901177926617
27.41981668714412,47.35473528195675
13.816713993223104,38.855248313441805
18.650847859899223,21.299315676791764
19.2014578201235,32.08789025444848
16.309093925257653,42.69771275457525
26.509303685158713,32.98073473372636
30.36913589697061,35.86158958200245
4.199527402626455,48.067170646563866
19.719729350157404,33.09378317814699
16.46527395162556,28.482090345600014
25.50564999478198,29.79858531068951
19.231224932211855,32.863521004085634
18.78634865671229,39.00400160766499
11.697408609085475,31.75147769616501
8.10249052723939,44.47860033660365
25.110760921183797,32.72596548984758
38.758411539185545,44.73376613085609
12.387209233303292,41.630259309998706
26.336410997645316,33.654123352958315
34.43803946018989,37.69497662494588
6.462289954435688,49.67686552368511
12.938770093356467,42.437305611780154
8.94805816451964,46.055499575511796
14.498362413703807,39.80450671892615
22.45405769897371,32.8378588123211
10.946091234405111,38.57756360308249
9.009729656803117,46.8307878075131
8.450472078057507,35.339956329810164
16.83645705255652,46.34478702102009
26.9356237886289,30.20779291732972
29.019930507671514,47.390347901369196
10.557198865862604,38.57297873313455
24.527068200043747,41.66274535837
24.251214637536975,45.6389163462217
37.39848409486417,41.2277524803673
32.58366640643135,42.67272423415057
23.924580590865155,41.238427508551624
21.327729880878884,30.643637831033253
42.74318174482371,44.761258871395185
18.042047831523313,28.438814880344154
12.293993262529785,46.93417258647059
10.599979647027133,40.82165567723797
28.694330175115397,31.161403786404243
17.93157376844902,32.29361192617493
