bicubic,edsr
37.79683059728802,40.777978755311246
36.39120229685113,37.88836809814528
37.57176110385571,39.06438164987089
51.38855296669898,50.830551735152525
44.08223863562721,48.48150824524658
39.96931441320637,41.55889743079954
38.552784193372666,41.91543527523967
40.76345597579731,42.63348608037254
47.83641793543652,49.361655161069315
36.45809213369422,37.96214890662097
48.754816516492106,49.36926566333383
52.03889910443027,50.87502353205639
39.42802284924392,41.816028959212616
46.119641566018586,48.750606146605584
37.89398697809145,38.723942832895375
38.78558244474085,43.330159267519825
35.865686483534695,37.37922355609656
49.60517692409428,49.7912291538588
40.079629391686574,41.724399285711876
50.825484144065385,50.66052554835146
40.183527488589974,41.72598745716763
38.65562473213752,41.427394861537856
44.513658597051524,48.41898612729831
40.86501602787369,47.86613255690906
36.914802743363104,42.77738357291396
39.97606012934378,41.30010450776407
43.369218880446134,46.94649755897055
39.98445507162818,41.62663629591454
38.60173917708011,41.259389260894885
39.93782402257423,41.38310994653588
41.07568683854194,42.3786721011429
32.53272108517444,33.87626660813213
37.529701467003584,38.90913241622752
27.572352013617195,33.00358092141181
48.03193845772295,50.18631355493986
33.33486379837898,34.912296019739784
36.19642976212323,37.44305572902558
44.8759289719466,47.932883092873666
31.63870456260156,33.80575616727529
32.76019207672546,35.628808768924245
39.67426675441865,44.732579426903136
48.894731949832185,49.85849790646296
27.34579309188615,32.93939285181562
34.28212028048848,35.83744413962818
34.51573678832245,36.89576293018834
51.49296567632268,50.7924860470943
41.98450945598766,43.17247933469673
37.73518306005328,40.693734619533274
34.202238234224524,35.9282388363306
41.132057460140786,42.36699437282691
31.186568347073546,34.3499520394562
43.80337888003076,47.79520132990959
34.31075513440609,35.87448014251483
32.82517786434159,34.41333640639069
40.575274606604204,45.34665349541732
27.057182083929145,32.71203355431311
44.75016690833172,48.548728575819105
51.473177312800146,50.85795535157849
46.54399894112763,47.38112914665422
36.975526858442876,38.993107669059974
40.724603187441176,46.19840601154195
40.09790468855427,41.96063627110421
34.21630795699929,35.893350078659594
49.38763974743351,50.223044912659766
33.09903745836225,35.80954153336725
51.474503686314144,50.84902230578627
33.9077848815673,37.15178751788983
29.803786313709047,32.47425996225986
39.995093775206584,41.67720167930242
35.62966975250489,37.90903646856953
31.168230788870375,34.27214935061996
40.00918171323054,41.60910288353379
42.29470102271053,45.90995854082224
49.01218115333718,49.33397144527827
50.87333024215567,51.178168720903216
26.35689322813728,32.62902551830986
49.121786081774815,50.08522752208975
32.794618784727824,34.43670882412472
49.888195323119845,50.26041969669787
37.86644548783457,41.27527228349135
35.52636220203726,41.73895570222708
36.372089465751536,37.83274259912905
40.11755507077659,45.00219850098142
43.25589380563861,44.406459506413746
43.521850461656754,48.320189678112364
41.59059852506676,46.339853512078186
40.04179665764069,41.42424833719237
32.79014815469694,35.65821355051161
48.58039439920964,49.41579094451
39.99409978125888,41.46118719775444
40.013716301392506,41.61044778396311
37.89541755109427,39.109498869139344
44.961436454443515,46.49605418359157
37.184153054510695,44.59491373741558
50.73573400336679,50.03019723486241
35.23789693278972,36.716238470752614
38.06991908805196,39.34829510778344
49.658577837208696,50.26864719147697
39.970350828335306,41.4416741558707
36.518355147521206,37.798189618384605
35.315542439595845,36.68580063893975
48.740967995945674,50.14280839585303
41.19549220234262,44.20254515872028
48.97573056135713,49.854834569676285
38.93890196086981,47.10730280558345
44.37316571589321,45.331095161853064
49.56188635575614,49.72823595515536
37.2514383226152,43.476333907087714
44.638130461425966,48.59693085230512
33.81558625162204,37.40538904442745
36.140702358463614,37.541223686382544
40.16647655099571,41.868761620575526
36.22759484837277,37.62133391733257
30.52199460378009,33.72699908252812
49.80142861688158,50.327060109606954
44.79361896681862,46.93338383670494
34.25206395688257,35.83449206630691
34.096185949630964,35.81558929648792
33.112265723422084,34.61270318595848
39.25134404688013,41.33231888194369
28.932410526929093,33.665150047044655
27.310864373216532,32.87345183936899
44.84338384537559,49.175998807580456
40.22709310566333,41.761313848170445
50.58727544719937,50.757358868070376
41.32973312782945,44.115510289629974
36.039492469902314,41.04340586507605
32.65179858215213,34.16854207963922
52.13833780245661,51.05785839024455
49.43440703416701,50.26361347810402
40.77112433841012,42.22234594518265
41.442294266061204,46.18711253459557
37.37287796738953,38.82656542001711
46.148573802605775,48.02427981988302
42.98604084060129,47.78857399581802
51.22867631726335,51.01371923917456
34.209328007494065,35.65303350387959
39.560532075851796,45.40954156214072
38.56990880150241,43.9841717380602
38.15085366802736,39.50127511365441
44.572136838815695,48.551503158902804
43.12901449516516,44.25760337196251
31.274545727221096,34.542922573483814
34.03106356955254,39.30322003192006
32.36982873577293,36.425179909942734
48.50802357561265,49.081301789364524
37.74829160500659,39.17216271138719
51.497605405541556,50.91319252665294
46.57614494448859,47.58792051068908
38.43086867741218,39.61650198310557
45.87924124227449,48.58826645825084
37.489199872757744,38.90346595692238
46.442141392804,49.30079985698808
40.00075704056168,41.504775665363965
43.94568376475115,48.5422770859053
33.00349850133515,34.472829471815835
46.615248924013706,48.18857719103286
48.572970478953266,49.699749348528016
36.51538411202112,43.2303045613023
40.91288020059888,42.38212106006101
42.92017299308269,48.56520074088448
51.887869169195625,50.86362385799512
41.53215171726135,42.700863876989736
40.141644370515536,41.640641404027136
49.44883943045318,49.59856629848561
38.499413015488706,39.78191647365682
41.792425600556484,43.72886358923378
45.96438831482104,47.885421054603896
33.302011423291354,40.2183241199112
39.85464946273052,41.45540074719011
32.695134028207804,37.46851729649672
