bicubic,edsr
28.969944162715713,29.720392084041354
29.76487449977068,31.478582745964605
23.79913093389559,24.78825244614297
30.212879021830076,31.644885479417532
28.97223516451554,30.852411114296228
27.656085466244473,29.651682951988935
23.922957174698173,24.87315656065792
29.844567854779903,31.541364600026096
31.69942496525104,33.03020493202958
31.575159301440152,32.54900370975553
27.00980261636852,29.055310154610634
27.425897668448314,29.384956053865928
30.37221231591872,31.7644786960157
30.545951373220408,32.31079315238334
30.173247332663497,31.87302743632218
30.17976877506012,32.1778053205879
31.098522700950383,32.72495809798088
26.659760637983496,28.42153699753429
26.95976892457947,28.756284817713016
30.531063215576758,31.96860595253287
30.401405958045107,32.08480383848476
27.816408287863727,28.773002055126867
31.112649027814747,32.497144632204005
32.325946289165465,34.03298159008944
23.74346613147099,24.691699524232675
26.493390542330182,28.31288835313368
30.584334314620758,32.15926257717452
28.661780884590833,30.37297933204549
30.226494422627002,32.19329263229889
23.288392759495174,24.163744782416465
31.013541086739128,32.689765332292325
27.066438533771745,29.086998998417975
26.38121773681536,28.230707555375577
31.253672896257164,32.66611822302314
32.80830203367476,34.77160444081836
30.474731965128626,31.907215133164577
26.72795404124535,28.34744312520367
28.095840533584088,29.818719554098937
28.274634985974817,30.24661657051109
30.53686260787206,32.138221732524364
22.395287854219994,23.35479678337599
28.362454122590428,29.9784035639532
27.017561586759445,28.7026428648677
29.563759322979045,31.126661614176896
32.56545063838888,34.676308400023814
32.10441241492822,33.45136495133834
29.189330779051215,31.082105081303165
30.852530787916244,32.87810844498206
28.134544064002608,29.71906595316735
26.24568944268234,27.476853186357374
31.094324297363997,32.98338396999298
31.781754954691216,33.00700171637874
28.93189449206613,30.52976806106176
29.958805979773313,31.717512624706586
33.084608250997995,34.440421113175795
29.24030378982607,30.880744995509694
30.822041498893682,32.40090617335724
31.373997756114996,32.91194003046446
28.139659752152937,29.741900706271664
26.91383934754611,28.710802222197053
27.63989715839841,29.709928290684672
26.67556731775096,28.536238991335956
28.59260258077927,30.301390391617204
24.81814423880398,25.74974122663406
29.613499920218835,31.361637989564887
26.45650520200413,28.19280380167749
23.436550112694768,24.288664192601143
29.677925516087452,31.426039122137155
31.336232199449423,33.04946272954817
23.54091006890567,24.405026067741453
22.824731195521704,23.6306875459468
26.335378262949313,28.121028809944125
27.361355850767044,29.227568958822495
26.849030483094513,27.82437026443828
30.202604380605198,32.00252906789509
29.37579697398595,30.869985700390885
24.018172618925895,24.960481760853686
29.597775150694332,31.051921495000965
26.855217150242687,28.574858802309215
24.422215894614077,25.647060396288808
31.140390248032972,32.73803608089156
33.9189144153065,35.312194662371546
30.14838251628152,31.29854964765127
30.483003201738615,32.16578735321258
30.6372220914863,32.114094545668834
30.898665782992254,32.11155743187532
30.856159145903188,32.42718440036213
29.71054939182072,30.938224492158657
26.260048109288554,27.12929949925259
30.254170539445624,31.76551420036666
29.463440285120463,31.14074904556711
29.493247951908444,31.239138388153375
31.20017458680204,32.752392250146514
23.033262148943795,24.074975221821944
30.99581191473353,32.59211643181821
30.27974700174517,31.578541810303754
35.32255857675547,37.07100349259128
30.374942322054338,32.07919722570683
31.437259418379334,33.34523574426714
30.965214536414045,32.48374564671042
29.887079743824625,31.651488838535013
24.36047062154529,25.26137480425168
26.74965229814463,28.69241568588741
33.010771731494046,34.249404454433915
33.53499504383322,35.70099306469109
30.31562767493009,31.900755422520138
26.876714748755827,28.89459639568683
31.48608958701577,32.65534002461994
29.680205686862216,31.453755198270446
30.447123493192592,31.7682167786562
30.451756883745134,32.05582470048783
31.156387327035553,32.723708130744136
30.575859575545312,31.97793664836432
27.009701768792205,28.68822418230723
26.75779247873812,28.526781649596952
30.99755224656309,32.60976569665591
30.63386166483365,32.812189628704914
30.92028397778611,33.380321623319375
29.72714462182347,31.401545539194423
23.836957902937677,24.8088392392078
28.933625343700214,30.68274043931271
30.38887589293057,32.2034570001578
27.025029796885768,28.961693228734436
31.431733859659513,33.08027232753774
30.581045419643647,32.366591623311876
28.52816261164593,29.366960624445984
28.166262896479463,29.76998065379911
26.790555798114198,28.42324922026335
30.703895692897145,32.420911335607414
26.81112260783626,28.670502277026916
30.97189305166321,32.001231103554865
27.142662987728183,28.78707027908526
27.37435177901617,29.0101842357636
31.975145772924986,33.38983317864634
28.054340343497593,29.812599635048752
28.14166925036135,29.802376535696776
28.985792787461648,30.687610802632758
27.20679467611825,28.850472433450992
28.36668365808725,29.98937637884655
34.60293273009784,35.771318061485374
28.44122323498151,30.0843029883207
33.70636586192038,34.786847439051506
29.931180335613824,30.78410926890658
31.16614676892292,32.399003672456836
33.05158473072692,34.4033696706936
31.147911980272124,32.595270504919874
33.29441260367464,34.56005102376074
31.137386192140305,32.755007612687315
27.119873323690943,29.11003177563351
24.588910880517854,25.677644333167308
32.845775528995155,34.398277373962884
31.192688948315638,32.96330924244815
31.73056892699984,33.0816639726803
30.55015904072708,32.37015411879679
28.40156505759712,30.13503151603398
29.405908297615117,32.09120359985771
30.57407669882747,32.22367371838723
28.54060378761588,30.260767655382544
31.856431859855427,33.16774222559123
31.79957600046007,33.01170187632481
26.3008223611045,28.122113629174784
26.521731432891364,28.30668089462085
32.49449446743552,33.81977022422792
31.974996821360953,33.23396562620335
27.121861141710333,28.843266912099033
27.069311724631767,28.81622443620539
30.64052311362269,32.27223021631793
30.36428858617039,31.731564110957947
30.94177327431173,32.66677400542177
22.38446877791027,23.354224014055642
26.15185311976942,28.10336996773706
28.333112112098533,30.12559766792164
28.138745142309265,29.698819256343363
30.283403318528805,31.65820414566449
31.27501419473418,32.8017536957401
29.348842951679547,31.24080645954194
29.699523883511745,30.923903221283325
29.90930236129153,31.67422311638392
22.216342173497793,23.328382957176238
31.806306223830454,33.05559704490336
29.97967284762357,31.82311765710335
29.559121851313886,31.383358423877148
29.65516211232933,31.351574758640204
30.619587191127064,32.417876449294226
31.87120151646843,33.21394368489063
22.048169980524058,23.12765108735634
30.814939808467763,32.286931228772964
31.511179699276997,32.93323916484176
28.27342031689511,29.86307238932163
30.516844315434728,32.12493561118352
26.471598298332,28.312429516597597
28.972984887687993,29.857226947443163
22.983068285361856,24.031773557467577
28.38430272119451,30.11833639301267
24.08323433302462,24.943098397947573
26.827611225058607,28.835875330431946
30.56632867458432,31.950140208570303
30.345987517328044,31.764329147819858
31.622221686625842,33.275429376620956
24.068155531141606,24.969944938216692
29.060843564077047,30.606476937302467
