bicubic,edsr
25.9906670738996,29.080732926444547
19.943515642717422,30.404267913299236
12.90255195308984,41.02282753438306
7.798062104718193,47.90307875807301
19.533748201292813,22.01434313082075
10.511919273722913,50.381761710331574
11.43449775252203,50.602013347847084
7.924876568903009,47.370143597948
22.278147270880623,33.62092082262028
7.801197273927578,46.678391291665726
31.87539988688707,41.94983204596193
14.74251418021826,30.27135700173444
16.83645705255652,48.922439426899885
15.87880529931645,29.957975243994255
21.819251706184794,24.124265824568496
17.415544601901324,37.728941110545115
30.48708046283476,37.28394686205769
11.815640622348557,41.0440141610963
10.020667874705127,48.283735845982854
29.464464473210864,33.28209714846095
9.841122717978285,42.126663376773394
39.189182064394686,42.802291788396076
18.007199618221872,45.12299071128851
16.360407902550083,38.65984344776611
24.013978845632792,41.596485735236925
12.293993262529785,47.889288565791176
6.982391382880023,46.7240262205015
20.74526237030306,49.78833409450965
35.272652837408586,40.523297716524944
10.566942631598204,39.31803961619404
34.72041723146787,42.707463765241734
11.21096423289152,47.19825000681525
24.23504554431794,25.85275852134659
30.207295296998918,32.85947105538355
29.24899692471638,37.70445646770923
9.859957551538141,40.33020338209952
8.208907080762033,37.1851846563957
35.11376817162344,46.74793100426204
6.2478708753134775,49.71950228422869
18.609685075937836,32.19945950817209
11.367278295259586,31.585258954297757
8.37114450248616,42.462171072169824
14.645667708492523,24.76136193637414
21.792146018912973,38.65804548017392
17.18916551858328,39.297989910569164
30.743537452893065,34.106561928482755
23.317552811621862,25.441444033037186
9.601517928240037,45.47112045214671
13.816713993223104,38.89649700900113
16.927371841943607,43.8372098467046
11.025933539754032,35.43267256528829
8.697433470033406,50.28584504599654
29.7647629964301,31.310537634553643
6.474196269987371,42.603918216281926
15.05477236496533,45.092063392592834
15.847952267757071,32.726886711096206
22.423992775774366,32.44089689087397
17.377265665434464,39.630379820531765
23.83110608507458,40.211493652163824
19.8814797815134,24.58017654950728
23.477315979677424,35.69071245907694
18.325504392226367,29.017367534790708
15.023760050653072,42.87579594416013
21.327729880878884,30.63250690449109
19.34871856372496,38.117339361699166
14.498362413703807,39.82885920191261
5.983441584503031,44.13073077377494
9.69802435352934,41.129725757055276
26.592288994842797,29.285713486661813
24.251214637536975,45.748649049565906
11.65036407237775,47.21118168013449
23.924580590865155,41.729902562098246
14.22670112267378,33.71852474711887
23.19516208812686,48.35572894518166
18.042047831523313,28.445901798903172
18.273089637813463,39.95420335101465
32.75740581181023,41.96595307525719
6.3522218758869275,48.80480991687
33.41919101097721,37.89145178134264
12.91495046288631,34.4356768002552
26.9356237886289,30.202542449425195
9.304411100413247,50.42000193205324
27.06976612017412,33.30546948527789
11.091002781042134,42.3162541295344
24.43454316573073,28.92933435180193
36.80825117331952,44.22671872116874
19.369806204093983,31.310827732322224
8.836070020668611,37.74786534145853
17.63293657225642,45.30766410743297
39.66708884151684,46.77691463571308
26.76556852926992,40.15406168601976
10.47123532224048,39.475740979930166
23.154732388351945,48.04393411768166
10.893347994972846,49.15569301399013
23.84686357986814,41.833297609044486
22.876694731760473,47.81520922181849
20.561287872593507,28.945102747842157
28.39159460045802,35.74970694831919
12.387209233303292,41.70499636077298
18.521095146883436,31.095505487410094
25.539608529785166,29.157300059867396
26.509303685158713,33.09967381937695
33.17209500576273,39.31241946107141
16.205791296179672,33.06882386186184
16.46527395162556,28.481159974303146
8.313131017100693,42.286728162720344
10.991085450440131,33.037260537174
9.009729656803117,47.56220159218107
13.39000461434766,32.391128477114634
18.62137012049647,32.448425042907424
26.336410997645316,33.678687239361494
8.054269984523334,36.295266349734355
26.709134750202676,42.112150756612515
9.95449184123493,45.86104710362342
8.121616807187898,39.72159364262159
8.635014970163601,46.5685889250878
21.43812382369664,48.005234102708656
17.026935090825965,29.28885643635358
29.56289391225399,32.22888692995685
23.49644246998629,30.048746234626616
10.264314107893025,33.27844516559362
19.231224932211855,32.87353330927778
9.262087870992676,40.803932414705784
27.28940935581647,30.41347232373593
12.233813217392358,41.761666445824034
25.994043594033812,31.880733215323765
10.046583377845726,32.794536357497535
30.52669393977078,47.73749026052417
19.77906310234863,23.527794784909275
8.95929417250896,49.298639944133306
25.50564999478198,29.823999543535393
12.109944462411848,42.81528561145553
7.9937695155334065,46.25790265222105
4.199527402626455,50.37838606699384
7.173395277446922,46.58211914149785
