bicubic,edsr
36.75534983598149,38.23513637535043
43.78913327462204,44.7641405030235
35.16157261889227,36.60065781046042
39.7353118183121,40.02912760436508
36.740740142131834,37.18373508734143
46.68834617658697,46.646724851672055
36.86055604656447,37.93398156363237
38.1935689270762,39.639722948348876
37.849313877080206,39.303260722074505
45.293453641272066,46.28087750259902
45.605775627404775,45.92296310852602
36.60242479259803,38.02110524697745
46.55394505457741,47.314167948322094
37.12914440345565,40.0413947339331
46.12725875384375,47.01769745889642
40.690331018220164,41.238972243196876
48.188997195689595,46.542271224026635
30.37514925273197,32.45683374911338
18.382446025336513,19.912130271152456
29.543761209339667,31.525087466306584
37.41816715330209,40.67913213502112
37.95810344952543,38.62380576986917
45.70115893732605,46.47541303821576
36.60737978695194,37.84845103415063
38.21628398519698,39.8196221426472
37.261800349488,38.274286936743636
47.19847346898223,46.70591312477447
43.631907308347415,42.779960877036096
20.771158737642303,21.42955109785454
44.63056589545158,45.506899203963094
36.64390616747477,37.73639810912997
36.213858411123,36.45556950864811
40.65796998977521,41.32915093975589
44.883569364360554,45.75114402106279
45.43008413634456,46.33468457331194
19.852459221002995,21.158545311289938
19.886662223983908,21.079066714688736
45.29011708132132,46.07653190484669
21.415039367283963,22.716503218963517
45.5019145717518,46.534412504659535
19.584512364115227,20.552016312518976
45.6856866416156,46.33341973880049
36.976381798808774,37.8776541509575
38.65246688535124,40.23239028994801
45.40255425299846,46.29679976469096
44.550446211749595,45.34036476331741
39.10059935043374,40.53463264644937
31.740101616314178,35.60229745532807
38.19839976512296,38.79393420680083
45.91995328230584,46.95295699449237
47.94038953464023,46.65407988262217
33.03906880518877,34.54624488578495
44.64815659841235,43.74086670171395
46.56899396592044,46.48061352559297
46.539943664423674,46.553229618806654
20.350896414367398,21.680545615426418
38.459121942921776,39.868474708124296
38.84809193331237,40.14255555641989
37.97811979945507,39.907476492568044
36.34789830357926,37.743919081509276
36.823584226821765,37.920075593483354
36.8584735393293,40.11927163820121
40.50042388636716,42.33245409526382
37.50595666781177,38.817304142479315
36.56434863479567,37.92721231305775
45.187628470642935,46.18083452512069
